indicator_code,indicator,country_code,country,year,value
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",FRA,France,2019,3.243
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",FRA,France,2020,3.252
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",FRA,France,2021,3.264
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",FRA,France,2022,3.281
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2000,3.263
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2001,3.31
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2002,3.338
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2003,3.369
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2004,3.392
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2005,3.413
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2006,3.465
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2007,3.528
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2008,3.584
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2009,3.662
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2010,3.757
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2011,3.849
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2012,3.922
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2013,4.015
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2014,4.088
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2015,4.12
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2016,4.166
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2017,4.226
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2018,4.287
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2019,4.373
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2020,4.443
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2021,4.503
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",DEU,Germany,2022,4.534
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2000,1.931
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2002,1.976
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2004,2.029
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2006,2.082
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2008,2.146
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2010,2.212
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2012,2.283
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2014,2.354
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2016,2.423
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2018,2.485
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2020,2.592
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",JPN,Japan,2022,2.649
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2000,1.987
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2001,2.036
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2002,2.107
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2003,2.194
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2004,2.324
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2005,2.4
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2006,2.45
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2007,2.481
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2008,2.559
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2009,2.642
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2010,2.645
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2011,2.682
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2012,2.69
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2013,2.702
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2014,2.738
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2015,2.767
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2016,2.773
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2017,2.802
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2018,2.828
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2019,2.932
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2020,3.028
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2021,3.16
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2022,3.143
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",GBR,United Kingdom,2023,3.301
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",USA,United States,2000,2.596
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",USA,United States,2004,2.711
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",USA,United States,2018,2.548
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",USA,United States,2019,3.482
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",USA,United States,2020,3.518
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",USA,United States,2021,3.575
SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",USA,United States,2022,3.681
